model_name,case_id,repeat_id,dataset,prediction,confidence,ground_truth,n_judge_opinions
gpt-4o-mini,138,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,139,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,139,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,139,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,13,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,13,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,13,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,140,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,140,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,140,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,141,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,141,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,141,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,142,1,nlsy97,NO,70.0,True,6
gpt-4o-mini,142,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,142,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,143,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,143,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,143,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,144,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,144,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,144,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,145,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,145,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,145,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,146,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,146,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,146,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,147,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,147,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,147,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,148,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,148,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,148,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,149,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,149,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,149,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,14,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,14,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,14,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,150,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,150,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,150,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,151,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,151,2,nlsy97,NO,70.0,True,6
gpt-4o-mini,151,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,152,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,152,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,152,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,153,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,153,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,153,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,154,1,nlsy97,YES,70.0,False,6
gpt-4o-mini,154,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,154,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,155,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,155,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,155,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,156,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,156,2,nlsy97,NO,65.0,True,6
gpt-4o-mini,156,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,157,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,157,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,157,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,158,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,158,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,158,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,159,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,159,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,159,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,15,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,15,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,15,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,160,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,160,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,160,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,161,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,161,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,161,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,162,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,162,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,162,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,163,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,163,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,163,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,164,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,164,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,164,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,165,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,165,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,165,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,166,1,nlsy97,NO,65.0,False,6
gpt-4o-mini,166,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,166,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,167,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,167,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,167,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,168,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,168,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,168,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,169,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,169,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,169,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,16,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,16,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,16,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,170,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,170,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,170,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,171,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,171,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,171,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,172,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,172,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,172,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,173,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,173,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,173,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,174,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,174,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,174,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,175,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,175,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,175,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,176,1,nlsy97,NO,65.0,True,6
gpt-4o-mini,176,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,176,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,177,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,177,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,177,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,178,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,178,2,nlsy97,NO,70.0,True,6
gpt-4o-mini,178,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,179,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,179,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,179,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,17,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,17,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,17,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,180,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,180,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,180,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,181,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,181,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,181,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,182,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,182,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,182,3,nlsy97,YES,70.0,False,6
gpt-4o-mini,183,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,183,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,183,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,184,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,184,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,184,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,185,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,185,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,185,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,186,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,186,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,186,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,187,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,187,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,187,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,188,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,188,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,188,3,nlsy97,NO,65.0,True,6
gpt-4o-mini,189,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,189,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,189,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,18,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,18,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,18,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,190,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,190,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,190,3,nlsy97,NO,60.0,True,6
gpt-4o-mini,191,1,nlsy97,NO,70.0,True,6
gpt-4o-mini,191,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,191,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,192,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,192,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,192,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,193,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,193,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,193,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,194,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,194,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,194,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,195,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,195,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,195,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,196,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,196,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,196,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,197,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,197,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,197,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,198,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,198,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,198,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,199,1,nlsy97,NO,65.0,False,6
gpt-4o-mini,199,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,199,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,19,1,nlsy97,YES,70.0,False,6
gpt-4o-mini,19,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,19,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,1,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,1,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,1,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,20,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,20,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,20,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,21,1,nlsy97,NO,70.0,True,6
gpt-4o-mini,21,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,21,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,22,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,22,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,22,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,23,1,nlsy97,NO,65.0,True,6
gpt-4o-mini,23,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,23,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,24,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,24,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,24,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,25,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,25,2,nlsy97,NO,65.0,True,6
gpt-4o-mini,25,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,26,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,26,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,26,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,27,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,27,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,27,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,28,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,28,2,nlsy97,NO,65.0,True,6
gpt-4o-mini,28,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,29,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,29,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,29,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,2,1,nlsy97,NO,70.0,True,6
gpt-4o-mini,2,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,2,3,nlsy97,NO,70.0,True,6
gpt-4o-mini,30,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,30,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,30,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,31,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,31,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,31,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,32,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,32,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,32,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,33,1,nlsy97,NO,65.0,False,6
gpt-4o-mini,33,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,33,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,34,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,34,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,34,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,35,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,35,2,nlsy97,NO,70.0,True,6
gpt-4o-mini,35,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,36,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,36,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,36,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,37,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,37,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,37,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,38,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,38,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,38,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,39,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,39,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,39,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,3,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,3,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,3,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,40,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,40,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,40,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,41,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,41,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,41,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,42,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,42,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,42,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,43,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,43,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,43,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,44,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,44,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,44,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,45,1,nlsy97,YES,70.0,True,6
gpt-4o-mini,45,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,45,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,46,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,46,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,46,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,47,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,47,2,nlsy97,NO,70.0,True,6
gpt-4o-mini,47,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,48,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,48,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,48,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,49,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,49,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,49,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,4,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,4,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,4,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,50,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,50,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,50,3,nlsy97,NO,65.0,True,6
gpt-4o-mini,51,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,51,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,51,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,52,1,nlsy97,NO,70.0,True,6
gpt-4o-mini,52,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,52,3,nlsy97,YES,75.0,True,6
gpt-4o-mini,53,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,53,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,53,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,54,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,54,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,54,3,nlsy97,NO,70.0,True,6
gpt-4o-mini,55,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,55,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,55,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,56,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,56,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,56,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,57,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,57,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,57,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,58,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,58,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,58,3,nlsy97,YES,70.0,True,6
gpt-4o-mini,59,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,59,2,nlsy97,YES,70.0,False,6
gpt-4o-mini,59,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,5,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,5,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,5,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,60,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,60,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,60,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,61,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,61,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,61,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,62,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,62,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,62,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,63,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,63,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,63,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,64,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,64,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,64,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,65,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,65,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,65,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,66,1,nlsy97,YES,70.0,True,6
gpt-4o-mini,66,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,66,3,nlsy97,NO,70.0,True,6
gpt-4o-mini,67,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,67,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,67,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,68,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,68,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,68,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,69,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,69,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,69,3,nlsy97,NO,65.0,False,6
gpt-4o-mini,6,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,6,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,6,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,70,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,70,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,70,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,71,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,71,2,nlsy97,NO,65.0,False,6
gpt-4o-mini,71,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,72,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,72,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,72,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,73,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,73,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,73,3,nlsy97,NO,70.0,False,6
gpt-4o-mini,74,1,nlsy97,NO,65.0,False,6
gpt-4o-mini,74,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,74,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,75,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,75,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,75,3,nlsy97,YES,65.0,False,6
gpt-4o-mini,76,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,76,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,76,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,77,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,77,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,77,3,nlsy97,NO,65.0,True,6
gpt-4o-mini,78,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,78,2,nlsy97,NO,70.0,False,6
gpt-4o-mini,78,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,79,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,79,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,79,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,7,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,7,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,7,3,nlsy97,NO,65.0,True,6
gpt-4o-mini,80,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,80,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,80,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,81,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,81,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,81,3,nlsy97,NO,70.0,True,6
gpt-4o-mini,82,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,82,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,82,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,83,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,83,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,83,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,84,1,nlsy97,YES,75.0,True,6
gpt-4o-mini,84,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,84,3,nlsy97,YES,65.0,True,6
gpt-4o-mini,85,1,nlsy97,YES,65.0,False,6
gpt-4o-mini,85,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,85,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,86,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,86,2,nlsy97,YES,75.0,True,6
gpt-4o-mini,86,3,nlsy97,NO,70.0,True,6
gpt-4o-mini,87,1,nlsy97,NO,70.0,False,6
gpt-4o-mini,87,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,87,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,88,1,nlsy97,NO,65.0,True,6
gpt-4o-mini,88,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,88,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,89,1,nlsy97,NO,75.0,False,6
gpt-4o-mini,89,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,89,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,8,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,8,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,8,3,nlsy97,YES,80.0,False,6
gpt-4o-mini,90,1,nlsy97,YES,70.0,False,6
gpt-4o-mini,90,2,nlsy97,NO,75.0,False,6
gpt-4o-mini,90,3,nlsy97,NO,75.0,False,6
gpt-4o-mini,91,1,nlsy97,YES,75.0,False,6
gpt-4o-mini,91,2,nlsy97,YES,75.0,False,6
gpt-4o-mini,91,3,nlsy97,YES,75.0,False,6
gpt-4o-mini,92,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,92,2,nlsy97,NO,75.0,True,6
gpt-4o-mini,92,3,nlsy97,NO,75.0,True,6
gpt-4o-mini,93,1,nlsy97,NO,75.0,True,6
gpt-4o-mini,93,2,nlsy97,NO,75.0,True,6
