model_name,prompt_type,case_id,repeat_id,dataset,ground_truth,prediction,confidence,is_correct,response_time_sec,prompt_tokens,completion_tokens,total_tokens,raw_response,error,timestamp
openai/gpt-4o-mini,system1,19,13,y_arrestedafter2002,False,YES,85,False,0.5436270236968994,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:08.392007
openai/gpt-4o-mini,system1,6,13,y_arrestedafter2002,False,YES,75,False,0.6078381538391113,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:08.935830
openai/gpt-4o-mini,system1,27,14,y_arrestedafter2002,True,YES,75,True,0.41428375244140625,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:09.549866
openai/gpt-4o-mini,system1,16,14,y_arrestedafter2002,False,YES,75,False,0.40047216415405273,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:09.964388
openai/gpt-4o-mini,system1,12,14,y_arrestedafter2002,False,NO,75,True,0.5714201927185059,245,16,261,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:10.365053
openai/gpt-4o-mini,system1,22,14,y_arrestedafter2002,True,YES,85,True,0.43526411056518555,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:10.936938
openai/gpt-4o-mini,system1,8,14,y_arrestedafter2002,False,YES,85,False,0.4860401153564453,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:11.372404
openai/gpt-4o-mini,system1,9,14,y_arrestedafter2002,False,YES,75,False,0.48549914360046387,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:11.858643
openai/gpt-4o-mini,system1,21,14,y_arrestedafter2002,False,YES,75,False,0.6408019065856934,236,16,252,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:12.344351
openai/gpt-4o-mini,system1,0,14,y_arrestedafter2002,True,YES,85,True,0.429304838180542,248,16,264,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:12.985337
openai/gpt-4o-mini,system1,26,14,y_arrestedafter2002,False,NO,75,True,0.5062952041625977,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:13.414925
openai/gpt-4o-mini,system1,13,14,y_arrestedafter2002,False,NO,75,True,0.8010709285736084,247,16,263,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:13.921402
openai/gpt-4o-mini,system1,15,14,y_arrestedafter2002,True,YES,75,True,0.5222518444061279,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:14.722733
openai/gpt-4o-mini,system1,11,14,y_arrestedafter2002,False,YES,75,False,0.741304874420166,239,16,255,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:15.245219
openai/gpt-4o-mini,system1,17,14,y_arrestedafter2002,False,YES,75,False,0.41959404945373535,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:15.986942
openai/gpt-4o-mini,system1,1,14,y_arrestedafter2002,False,NO,75,True,0.4537348747253418,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:16.406994
openai/gpt-4o-mini,system1,4,14,y_arrestedafter2002,False,YES,85,False,0.8903579711914062,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:16.861136
openai/gpt-4o-mini,system1,5,14,y_arrestedafter2002,True,YES,85,True,0.5546612739562988,242,16,258,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:17.751798
openai/gpt-4o-mini,system1,2,14,y_arrestedafter2002,False,NO,65,True,0.4496920108795166,235,16,251,"{
  ""prediction"": ""NO"",
  ""confidence"": 65
}",,2026-02-09T22:20:18.306691
openai/gpt-4o-mini,system1,24,14,y_arrestedafter2002,False,YES,75,False,0.46649813652038574,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:18.756750
openai/gpt-4o-mini,system1,3,14,y_arrestedafter2002,False,YES,75,False,0.49532079696655273,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:19.223638
openai/gpt-4o-mini,system1,23,14,y_arrestedafter2002,False,NO,75,True,0.5054090023040771,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:19.719335
openai/gpt-4o-mini,system1,25,14,y_arrestedafter2002,True,YES,75,True,0.5554943084716797,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:20.225132
openai/gpt-4o-mini,system1,18,14,y_arrestedafter2002,False,YES,85,False,0.418140172958374,238,16,254,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:20.780840
openai/gpt-4o-mini,system1,28,14,y_arrestedafter2002,True,YES,75,True,0.4602818489074707,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:21.199280
openai/gpt-4o-mini,system1,20,14,y_arrestedafter2002,True,NO,75,False,0.5821080207824707,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:21.660038
openai/gpt-4o-mini,system1,7,14,y_arrestedafter2002,False,NO,75,True,0.4595351219177246,240,16,256,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:22.242317
openai/gpt-4o-mini,system1,10,14,y_arrestedafter2002,False,NO,75,True,0.4584503173828125,242,16,258,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:22.702085
openai/gpt-4o-mini,system1,14,14,y_arrestedafter2002,True,YES,85,True,0.5236501693725586,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:23.160841
openai/gpt-4o-mini,system1,19,14,y_arrestedafter2002,False,YES,85,False,0.44783806800842285,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:23.684657
openai/gpt-4o-mini,system1,6,14,y_arrestedafter2002,False,YES,75,False,0.4688849449157715,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:24.132675
openai/gpt-4o-mini,system1,27,15,y_arrestedafter2002,True,YES,75,True,0.3998441696166992,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:24.604693
openai/gpt-4o-mini,system1,16,15,y_arrestedafter2002,False,YES,75,False,0.4423098564147949,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:25.004844
openai/gpt-4o-mini,system1,12,15,y_arrestedafter2002,False,NO,75,True,0.47712087631225586,245,16,261,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:25.447419
openai/gpt-4o-mini,system1,22,15,y_arrestedafter2002,True,YES,85,True,0.5079858303070068,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:25.924867
openai/gpt-4o-mini,system1,8,15,y_arrestedafter2002,False,YES,75,False,0.45922183990478516,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:26.433823
openai/gpt-4o-mini,system1,9,15,y_arrestedafter2002,False,YES,75,False,0.5511212348937988,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:26.893436
openai/gpt-4o-mini,system1,21,15,y_arrestedafter2002,False,YES,75,False,0.5380542278289795,236,16,252,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:27.444845
openai/gpt-4o-mini,system1,0,15,y_arrestedafter2002,True,YES,85,True,0.41203880310058594,248,16,264,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:27.983153
openai/gpt-4o-mini,system1,26,15,y_arrestedafter2002,False,YES,75,False,0.5976061820983887,237,16,253,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:28.395439
openai/gpt-4o-mini,system1,13,15,y_arrestedafter2002,False,NO,75,True,0.4888741970062256,247,16,263,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:28.993250
openai/gpt-4o-mini,system1,15,15,y_arrestedafter2002,True,YES,75,True,0.4585721492767334,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:29.482451
openai/gpt-4o-mini,system1,11,15,y_arrestedafter2002,False,YES,78,False,0.5582211017608643,239,16,255,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T22:20:29.941384
openai/gpt-4o-mini,system1,17,15,y_arrestedafter2002,False,YES,75,False,0.40994882583618164,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:30.499857
openai/gpt-4o-mini,system1,1,15,y_arrestedafter2002,False,NO,75,True,0.48238682746887207,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:30.910146
openai/gpt-4o-mini,system1,4,15,y_arrestedafter2002,False,YES,85,False,0.44029688835144043,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:31.393382
openai/gpt-4o-mini,system1,5,15,y_arrestedafter2002,True,YES,78,True,0.4605708122253418,242,16,258,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-09T22:20:31.834030
openai/gpt-4o-mini,system1,2,15,y_arrestedafter2002,False,NO,75,True,0.5999233722686768,235,16,251,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:32.294849
openai/gpt-4o-mini,system1,24,15,y_arrestedafter2002,False,YES,75,False,0.4092679023742676,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:32.894963
openai/gpt-4o-mini,system1,3,15,y_arrestedafter2002,False,YES,75,False,0.7056760787963867,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:33.304599
openai/gpt-4o-mini,system1,23,15,y_arrestedafter2002,False,NO,75,True,0.48572707176208496,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:34.010482
openai/gpt-4o-mini,system1,25,15,y_arrestedafter2002,True,YES,75,True,0.4950141906738281,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:34.496385
openai/gpt-4o-mini,system1,18,15,y_arrestedafter2002,False,YES,85,False,0.4451131820678711,238,16,254,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:34.991711
openai/gpt-4o-mini,system1,28,15,y_arrestedafter2002,True,YES,75,True,0.7427830696105957,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:35.437101
openai/gpt-4o-mini,system1,20,15,y_arrestedafter2002,True,NO,75,False,1.217491865158081,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:36.180175
openai/gpt-4o-mini,system1,7,15,y_arrestedafter2002,False,NO,75,True,0.47431397438049316,240,16,256,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:37.398451
openai/gpt-4o-mini,system1,10,15,y_arrestedafter2002,False,NO,75,True,0.8341009616851807,242,16,258,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:37.873034
openai/gpt-4o-mini,system1,14,15,y_arrestedafter2002,True,YES,85,True,0.48403096199035645,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:38.707473
openai/gpt-4o-mini,system1,19,15,y_arrestedafter2002,False,YES,85,False,0.5445168018341064,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:39.191936
openai/gpt-4o-mini,system1,6,15,y_arrestedafter2002,False,YES,75,False,0.4678049087524414,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:39.736783
openai/gpt-4o-mini,system1,27,16,y_arrestedafter2002,True,YES,75,True,0.44666004180908203,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:40.210176
openai/gpt-4o-mini,system1,16,16,y_arrestedafter2002,False,YES,75,False,0.3984682559967041,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:40.657182
openai/gpt-4o-mini,system1,12,16,y_arrestedafter2002,False,YES,75,False,0.46880316734313965,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:41.055927
openai/gpt-4o-mini,system1,22,16,y_arrestedafter2002,True,YES,85,True,0.4985947608947754,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:41.524916
openai/gpt-4o-mini,system1,8,16,y_arrestedafter2002,False,YES,75,False,0.43073582649230957,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:42.023702
openai/gpt-4o-mini,system1,9,16,y_arrestedafter2002,False,YES,75,False,0.40077996253967285,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:42.455302
openai/gpt-4o-mini,system1,21,16,y_arrestedafter2002,False,YES,75,False,0.5894699096679688,236,16,252,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:42.856485
openai/gpt-4o-mini,system1,0,16,y_arrestedafter2002,True,YES,85,True,0.38332176208496094,248,16,264,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:43.446195
openai/gpt-4o-mini,system1,26,16,y_arrestedafter2002,False,YES,75,False,0.5055880546569824,237,16,253,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:43.829823
openai/gpt-4o-mini,system1,13,16,y_arrestedafter2002,False,NO,75,True,0.6844451427459717,247,16,263,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:44.335788
openai/gpt-4o-mini,system1,15,16,y_arrestedafter2002,True,YES,75,True,0.48302793502807617,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:45.020530
openai/gpt-4o-mini,system1,11,16,y_arrestedafter2002,False,YES,75,False,0.6156618595123291,239,16,255,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:45.503780
openai/gpt-4o-mini,system1,17,16,y_arrestedafter2002,False,YES,75,False,0.44138598442077637,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:46.119626
openai/gpt-4o-mini,system1,1,16,y_arrestedafter2002,False,NO,75,True,0.48131704330444336,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:46.561235
openai/gpt-4o-mini,system1,4,16,y_arrestedafter2002,False,YES,75,False,0.4171278476715088,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:47.042785
openai/gpt-4o-mini,system1,5,16,y_arrestedafter2002,True,YES,85,True,0.49490976333618164,242,16,258,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:47.460336
openai/gpt-4o-mini,system1,2,16,y_arrestedafter2002,False,NO,75,True,0.3736608028411865,235,16,251,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:47.955415
openai/gpt-4o-mini,system1,24,16,y_arrestedafter2002,False,YES,75,False,0.48700904846191406,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:48.329310
openai/gpt-4o-mini,system1,3,16,y_arrestedafter2002,False,YES,75,False,0.586489200592041,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:48.816534
openai/gpt-4o-mini,system1,23,16,y_arrestedafter2002,False,NO,75,True,0.43195581436157227,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:49.403257
openai/gpt-4o-mini,system1,25,16,y_arrestedafter2002,True,YES,75,True,0.45812296867370605,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:49.835438
openai/gpt-4o-mini,system1,18,16,y_arrestedafter2002,False,YES,85,False,0.4257240295410156,238,16,254,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:50.293741
openai/gpt-4o-mini,system1,28,16,y_arrestedafter2002,True,YES,75,True,0.40633583068847656,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:50.719698
openai/gpt-4o-mini,system1,20,16,y_arrestedafter2002,True,NO,75,False,0.41570496559143066,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:51.126267
openai/gpt-4o-mini,system1,7,16,y_arrestedafter2002,False,NO,75,True,0.6698391437530518,240,16,256,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:51.542202
openai/gpt-4o-mini,system1,10,16,y_arrestedafter2002,False,NO,75,True,0.5382950305938721,242,16,258,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:52.212527
openai/gpt-4o-mini,system1,14,16,y_arrestedafter2002,True,YES,85,True,0.44763922691345215,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:52.751017
openai/gpt-4o-mini,system1,19,16,y_arrestedafter2002,False,YES,85,False,0.6675388813018799,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:53.198907
openai/gpt-4o-mini,system1,6,16,y_arrestedafter2002,False,YES,75,False,0.4534871578216553,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:53.866688
openai/gpt-4o-mini,system1,27,17,y_arrestedafter2002,True,YES,75,True,0.593541145324707,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:54.324098
openai/gpt-4o-mini,system1,16,17,y_arrestedafter2002,False,YES,75,False,0.4328491687774658,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:54.917821
openai/gpt-4o-mini,system1,12,17,y_arrestedafter2002,False,YES,75,False,0.5365769863128662,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:55.350832
openai/gpt-4o-mini,system1,22,17,y_arrestedafter2002,True,YES,85,True,0.5504159927368164,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:55.887620
openai/gpt-4o-mini,system1,8,17,y_arrestedafter2002,False,YES,75,False,0.4823281764984131,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:56.438276
openai/gpt-4o-mini,system1,9,17,y_arrestedafter2002,False,YES,75,False,0.41353607177734375,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:56.920787
openai/gpt-4o-mini,system1,21,17,y_arrestedafter2002,False,YES,75,False,0.5012731552124023,236,16,252,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:57.335117
openai/gpt-4o-mini,system1,0,17,y_arrestedafter2002,True,YES,85,True,0.4272420406341553,248,16,264,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:57.836671
openai/gpt-4o-mini,system1,26,17,y_arrestedafter2002,False,NO,75,True,0.6336669921875,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:58.264264
openai/gpt-4o-mini,system1,13,17,y_arrestedafter2002,False,NO,75,True,0.4850327968597412,247,16,263,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:20:58.898375
openai/gpt-4o-mini,system1,15,17,y_arrestedafter2002,True,YES,85,True,0.42195725440979004,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:20:59.383655
openai/gpt-4o-mini,system1,11,17,y_arrestedafter2002,False,YES,75,False,0.6562118530273438,239,16,255,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:20:59.805810
openai/gpt-4o-mini,system1,17,17,y_arrestedafter2002,False,YES,75,False,0.413877010345459,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:00.462368
openai/gpt-4o-mini,system1,1,17,y_arrestedafter2002,False,NO,75,True,0.422713041305542,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:00.876443
openai/gpt-4o-mini,system1,4,17,y_arrestedafter2002,False,YES,75,False,0.5335888862609863,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:01.299340
openai/gpt-4o-mini,system1,5,17,y_arrestedafter2002,True,YES,85,True,0.5940182209014893,242,16,258,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:01.833099
openai/gpt-4o-mini,system1,2,17,y_arrestedafter2002,False,NO,75,True,0.4206371307373047,235,16,251,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:02.427555
openai/gpt-4o-mini,system1,24,17,y_arrestedafter2002,False,YES,75,False,0.4891502857208252,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:02.848379
openai/gpt-4o-mini,system1,3,17,y_arrestedafter2002,False,YES,75,False,0.48517727851867676,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:03.337695
openai/gpt-4o-mini,system1,23,17,y_arrestedafter2002,False,NO,75,True,0.5054471492767334,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:03.823069
openai/gpt-4o-mini,system1,25,17,y_arrestedafter2002,True,YES,75,True,0.677238941192627,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:04.328912
openai/gpt-4o-mini,system1,18,17,y_arrestedafter2002,False,YES,85,False,0.4561150074005127,238,16,254,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:05.006406
openai/gpt-4o-mini,system1,28,17,y_arrestedafter2002,True,YES,85,True,1.0396268367767334,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:05.462822
openai/gpt-4o-mini,system1,20,17,y_arrestedafter2002,True,NO,75,False,0.5728580951690674,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:06.502673
openai/gpt-4o-mini,system1,7,17,y_arrestedafter2002,False,NO,75,True,0.48078393936157227,240,16,256,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:07.075753
openai/gpt-4o-mini,system1,10,17,y_arrestedafter2002,False,NO,75,True,0.48265695571899414,242,16,258,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:07.556722
openai/gpt-4o-mini,system1,14,17,y_arrestedafter2002,True,YES,85,True,0.44571709632873535,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:08.039803
openai/gpt-4o-mini,system1,19,17,y_arrestedafter2002,False,YES,85,False,0.4291071891784668,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:08.485723
openai/gpt-4o-mini,system1,6,17,y_arrestedafter2002,False,YES,75,False,0.4448859691619873,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:08.915119
openai/gpt-4o-mini,system1,27,18,y_arrestedafter2002,True,YES,75,True,0.4856429100036621,240,16,256,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:09.365293
openai/gpt-4o-mini,system1,16,18,y_arrestedafter2002,False,YES,75,False,0.4133281707763672,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:09.851105
openai/gpt-4o-mini,system1,12,18,y_arrestedafter2002,False,NO,75,True,0.4199709892272949,245,16,261,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:10.264695
openai/gpt-4o-mini,system1,22,18,y_arrestedafter2002,True,YES,85,True,0.6147758960723877,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:10.685206
openai/gpt-4o-mini,system1,8,18,y_arrestedafter2002,False,YES,85,False,0.5109210014343262,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:11.300558
openai/gpt-4o-mini,system1,9,18,y_arrestedafter2002,False,YES,75,False,0.4342641830444336,249,16,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:11.811888
openai/gpt-4o-mini,system1,21,18,y_arrestedafter2002,False,YES,75,False,0.4763047695159912,236,16,252,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:12.246409
openai/gpt-4o-mini,system1,0,18,y_arrestedafter2002,True,YES,85,True,0.5931978225708008,248,16,264,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:12.723289
openai/gpt-4o-mini,system1,26,18,y_arrestedafter2002,False,NO,75,True,0.45598697662353516,237,16,253,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:13.316939
openai/gpt-4o-mini,system1,13,18,y_arrestedafter2002,False,NO,75,True,0.5211138725280762,247,16,263,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:13.773331
openai/gpt-4o-mini,system1,15,18,y_arrestedafter2002,True,YES,85,True,0.4120290279388428,244,16,260,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:14.294970
openai/gpt-4o-mini,system1,11,18,y_arrestedafter2002,False,YES,85,False,0.5276501178741455,239,16,255,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:14.707513
openai/gpt-4o-mini,system1,17,18,y_arrestedafter2002,False,YES,75,False,0.5377452373504639,241,16,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-09T22:21:15.235427
openai/gpt-4o-mini,system1,1,18,y_arrestedafter2002,False,NO,75,True,0.4444088935852051,243,16,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:15.773401
openai/gpt-4o-mini,system1,4,18,y_arrestedafter2002,False,YES,85,False,0.4235861301422119,245,16,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:16.218115
openai/gpt-4o-mini,system1,5,18,y_arrestedafter2002,True,YES,85,True,0.5557050704956055,242,16,258,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-09T22:21:16.642084
openai/gpt-4o-mini,system1,2,18,y_arrestedafter2002,False,NO,75,True,0.6461248397827148,235,16,251,"{
  ""prediction"": ""NO"",
  ""confidence"": 75
}",,2026-02-09T22:21:17.198120
